Temperatura,TDS,Turbidez,PH,Clase,,Condición,Clase
23.37,117.21,11.76,8.68,2,,,
23.31,117.18,11.76,8.68,2,,,
23.37,116.82,11.76,8.67,2,,,
23.31,116.77,11.76,8.67,2,,,
23.31,116.77,11.76,8.67,2,,,
23.37,116.84,12.96,8.67,2,,,
23.31,116.83,11.34,8.68,2,,,
23.37,116.77,11.76,8.68,2,,,
23.37,116.74,11.76,8.67,2,,,
23.37,116.74,11.72,8.67,2,,,
23.37,116.73,11.74,8.67,2,,,
23.31,116.75,11.22,8.67,2,,,
23.37,116.72,11.72,8.67,2,,,
23.31,117.62,12.13,8.66,2,,,
23.31,117.64,11.72,8.66,2,,,
23.31,117.67,10.99,8.66,2,,,
23.31,117.68,11.76,8.67,2,,,
23.31,117.07,11.77,8.66,2,,,
23.31,116.74,11.74,8.66,2,,,
23.37,116.71,11.77,8.66,2,,,
23.37,116.72,11.91,8.66,2,,,
23.37,116.68,11.76,8.66,2,,,
23.31,116.69,11.74,8.66,2,,,
23.31,116.72,11.76,8.66,2,,,
23.37,116.73,11.76,8.66,2,,,
23.31,116.34,11.93,8.66,2,,,
23.37,116.22,11.67,8.65,2,,,
23.31,116.95,11.74,8.65,2,,,
23.31,115.73,11.72,8.65,2,,,
23.31,115.67,11.76,8.65,2,,,
23.31,115.72,11.76,8.65,2,,,
23.37,115.74,12.99,8.65,2,,,
23.31,115.74,12.81,8.65,2,,,
23.37,115.82,11.72,8.65,2,,,
23.31,115.82,12.07,8.65,2,,,
23.31,115.81,11.72,8.66,2,,,
23.31,115.8,11.73,8.66,2,,,
23.31,115.79,11.77,8.66,2,,,
23.31,115.82,11.73,8.66,2,,,
23.37,115.8,11.76,8.65,2,,,
23.31,115.82,11.74,8.65,2,,,
23.31,115.8,11.51,8.65,2,,,
23.31,115.79,11.73,8.65,2,,,
23.31,115.94,13.2,8.65,2,,,
23.37,115.59,12.09,8.64,2,,,
23.31,115.48,11.68,8.64,2,,,
23.31,115.45,11.76,8.64,2,,,
23.31,116.08,11.76,8.65,2,,,
23.31,116.37,11.73,8.65,2,,,
23.37,116.35,11.55,8.65,2,,,
23.31,116.38,11.76,8.65,2,,,
23.31,116.41,11.76,8.65,2,,,
23.31,116.43,11.67,8.65,2,,,
23.31,116.43,13.22,8.65,2,,,
23.31,115.92,11.73,8.64,2,,,
23.31,116.7,11.73,8.64,2,,,
23.31,116.75,11.76,8.63,2,,,
23.31,115.96,11.76,8.64,2,,,
23.31,117.11,11.67,8.64,2,,,
23.31,117.17,11.74,8.64,2,,,
23.25,117.14,10.8,8.64,2,,,
23.31,117.16,11.2,8.64,2,,,
23.31,117.47,11.84,8.64,2,,,
23.31,117.4,11.76,8.64,2,,,
23.31,117.4,11.76,8.64,2,,,
23.31,118.33,11.73,8.63,2,,,
23.31,118.31,11.73,8.63,2,,,
23.31,118.25,11.76,8.63,2,,,
23.31,118.25,11.73,8.64,2,,,
23.31,118.27,11.76,8.63,2,,,
23.31,118.42,10.11,8.64,2,,,
23.31,118.42,11.72,8.64,2,,,
23.31,118.44,11.73,8.63,2,,,
23.31,118.39,11.76,8.63,2,,,
23.31,118.29,11.73,8.63,2,,,
23.37,118.5,11.76,8.63,2,,,
23.31,118.49,11.76,8.63,2,,,
23.31,118.43,11.68,8.63,2,,,
23.31,118.46,11.72,8.63,2,,,
23.31,118.49,11.72,8.63,2,,,
23.31,118.55,11.76,8.63,2,,,
23.31,118.56,11.73,8.63,2,,,
23.31,118.5,11.72,8.63,2,,,
23.31,118.23,11.68,8.63,2,,,
23.31,117.74,11.76,8.65,2,,,
23.31,116.94,11.77,8.65,2,,,
23.31,116.91,11.74,8.64,2,,,
23.31,116.95,11.76,8.64,2,,,
23.31,117,11.76,8.64,2,,,
23.31,116.98,10.43,8.64,2,,,
23.31,117.01,11.64,8.64,2,,,
23.31,116.96,11.76,8.64,2,,,
23.31,116.82,11.68,8.65,2,,,
23.31,116.86,11.76,8.65,2,,,
23.31,116.83,11.72,8.66,2,,,
23.31,115.85,11.7,8.67,2,,,
23.31,115.91,11.74,8.66,2,,,
23.31,115.98,11.76,8.66,2,,,
23.31,115.98,11.76,8.67,2,,,
23.31,115.98,11.72,8.67,2,,,
23.31,115.83,11.68,8.67,2,,,
23.31,115.83,11.74,8.66,2,,,
23.31,115.83,11.68,8.66,2,,,
23.31,115.86,11.72,8.66,2,,,
23.31,116.28,11.76,8.65,2,,,
23.31,116.16,11.68,8.66,2,,,
23.31,116.14,11.72,8.66,2,,,
23.31,116.16,11.59,8.66,2,,,
23.31,116.19,10.53,8.66,2,,,
23.31,116.2,11.74,8.66,2,,,
23.31,116.13,11.68,8.66,2,,,
23.31,117.4,11.76,8.65,2,,,
23.31,117.45,11.76,8.66,2,,,
23.31,117.73,11.65,8.66,2,,,
23.31,118.73,11.74,8.65,2,,,
23.31,118.73,11.72,8.65,2,,,
23.31,118.76,11.74,8.65,2,,,
23.31,118.74,11.59,8.65,2,,,
23.31,118.72,11.73,8.65,2,,,
23.31,118.71,11.74,8.65,2,,,
23.31,118.66,11.74,8.65,2,,,
23.31,119.48,11.76,8.65,2,,,
23.37,119.32,11.76,8.65,2,,,
23.31,118.19,11.76,8.65,2,,,
23.31,118.11,11.73,8.65,2,,,
23.31,118.13,11.53,8.65,2,,,
23.31,118.1,11.63,8.65,2,,,
23.31,118.08,11.76,8.65,2,,,
23.31,118.67,11.76,8.64,2,,,
23.31,118.65,11.67,8.64,2,,,
23.31,118.65,11.73,8.64,2,,,
23.31,118.54,11.68,8.64,2,,,
23.25,118.55,11.77,8.64,2,,,
23.31,118.57,11.68,8.64,2,,,
23.31,118.5,12.33,8.64,2,,,
23.31,118.42,11.76,8.64,2,,,
23.25,118.47,11.72,8.63,2,,,
23.25,118.5,11.68,8.63,2,,,
23.31,118.47,11.76,8.63,2,,,
23.31,118.44,11.7,8.63,2,,,
23.31,118.37,11.74,8.63,2,,,
23.31,117.02,11.73,8.64,2,,,
23.31,117.02,11.76,8.64,2,,,
23.31,116.96,11.85,8.64,2,,,
23.31,116.94,11.68,8.64,2,,,
23.31,116.9,11.53,8.64,2,,,
23.25,116.34,11.76,8.64,2,,,
23.31,116.34,11.76,8.64,2,,,
23.31,116.26,11.76,8.64,2,,,
23.31,116.61,11.76,8.64,2,,,
23.31,116.67,11.73,8.65,2,,,
23.31,115.85,11.73,8.65,2,,,
23.25,115.82,11.74,8.65,2,,,
23.31,116.94,11.7,8.65,2,,,
23.31,117.06,11.76,8.65,2,,,
23.31,117.02,11.76,8.65,2,,,
23.31,116.98,12.1,8.65,2,,,
23.31,115.8,11.76,8.65,2,,,
23.31,115.16,11.76,8.65,2,,,
23.31,115.13,11.7,8.65,2,,,
23.31,115.08,11.76,8.65,2,,,
23.31,115.13,11.73,8.66,2,,,
23.25,115.11,11.68,8.65,2,,,
23.31,115.08,11.67,8.65,2,,,
23.31,114.83,11.67,8.65,2,,,
23.31,114.92,11.74,8.65,2,,,
23.31,115.88,11.76,8.65,2,,,
23.31,114.89,11.76,8.65,2,,,
23.31,114.83,11.76,8.65,2,,,
23.31,116,11.67,8.65,2,,,
23.31,116.02,11.65,8.65,2,,,
23.37,116.15,11.76,8.64,2,,,
23.31,116.11,11.73,8.64,2,,,
23.31,116.16,11.74,8.64,2,,,
23.31,116.12,11.91,8.65,2,,,
23.31,116.13,11.76,8.65,2,,,
23.31,115.74,11.72,8.65,2,,,
23.31,114.64,11.67,8.65,2,,,
23.31,114.74,11.65,8.65,2,,,
23.31,113.48,11.55,8.65,2,,,
23.31,113.48,11.76,8.65,2,,,
23.31,113.43,11.76,8.65,2,,,
23.31,113.43,10.64,8.65,2,,,
23.31,113.41,11.72,8.65,2,,,
23.31,113.81,11.76,8.65,2,,,
23.31,114.09,11.67,8.65,2,,,
23.31,114.1,11.73,8.65,2,,,
23.31,116.56,11.72,8.65,2,,,
23.25,116.61,11.74,8.64,2,,,
23.31,116.61,11.73,8.65,2,,,
23.31,116.65,11.73,8.64,2,,,
23.31,116.65,11.74,8.64,2,,,
23.25,116.65,11.7,8.64,2,,,
23.31,116.55,11.76,8.64,2,,,
23.31,116.83,11.76,8.64,2,,,
23.31,117.24,11.76,8.64,2,,,
23.31,116.23,11.73,8.64,2,,,
23.31,117.18,11.68,8.64,2,,,
23.25,117.27,11.4,8.64,2,,,
23.31,116.13,11.67,8.64,2,,,
23.31,116.19,11.88,8.64,2,,,
23.31,116.12,11.67,8.64,2,,,
23.31,116.12,11.72,8.64,2,,,
23.31,116.04,11.73,8.64,2,,,
23.25,116.08,11.74,8.64,2,,,
23.31,116.76,11.68,8.64,2,,,
23.31,117.71,11.68,8.64,2,,,
23.31,118.79,11.73,8.64,2,,,
23.31,118.79,10.89,8.64,2,,,
23.31,119.69,11.76,8.64,2,,,
23.31,119.66,11.68,8.64,2,,,
23.31,119.73,11.72,8.64,2,,,
23.31,119.74,11.73,8.64,2,,,
23.31,119.75,11.72,8.64,2,,,
23.31,119.29,11.72,8.64,2,,,
23.31,119.02,11.76,8.64,2,,,
23.31,118.99,11.85,8.64,2,,,
23.31,117.75,11.67,8.64,2,,,
23.25,117.73,11.67,8.64,2,,,
23.31,117.78,11.74,8.64,2,,,
23.31,117.79,12.72,8.64,2,,,
23.31,117.82,11.68,8.64,2,,,
23.31,118.37,11.65,8.64,2,,,
23.31,118.72,11.74,8.64,2,,,
23.31,118.77,11.72,8.64,2,,,
23.31,118.33,11.7,8.64,2,,,
23.31,118.49,11.74,8.64,2,,,
23.31,118.38,11.73,8.64,2,,,
23.31,118.27,11.86,8.64,2,,,
23.31,118.23,12.07,8.64,2,,,
23.25,118.18,11.77,8.64,2,,,
23.25,118.19,11.72,8.64,2,,,
23.25,118.23,11.73,8.64,2,,,
23.25,118.29,11.65,8.64,2,,,
23.25,118.26,11.67,8.64,2,,,
23.25,117.46,11.73,8.64,2,,,
23.31,117.44,11.73,8.64,2,,,
23.31,117.42,11.74,8.64,2,,,
23.31,117.38,10.97,8.64,2,,,
23.25,117.42,11.76,8.64,2,,,
23.25,117.43,11.68,8.64,2,,,
23.25,117.28,11.68,8.63,2,,,
23.31,117.25,11.72,8.63,2,,,
23.31,117.22,11.7,8.63,2,,,
23.31,117.22,11.65,8.63,2,,,
23.31,117.21,11.7,8.63,2,,,
23.25,117.22,11.76,8.62,2,,,
23.31,117.17,12.42,8.62,2,,,
23.25,117.16,11.53,8.62,2,,,
23.25,117.09,11.76,8.63,2,,,
23.25,117.03,11.74,8.62,2,,,
23.25,117.02,11.74,8.63,2,,,
23.25,117.46,11.76,8.62,2,,,
23.25,117.18,11.67,8.62,2,,,
23.25,117.06,11.68,8.62,2,,,
23.25,117.08,11.67,8.62,2,,,
23.25,116.99,12.97,8.62,2,,,
23.31,117.08,11.76,8.62,2,,,
23.25,117.07,11.76,8.62,2,,,
23.19,117.22,11.74,8.62,2,,,
23.25,118.59,11.86,8.62,2,,,
23.25,118.49,11.56,8.62,2,,,
23.25,118.28,11.76,8.62,2,,,
23.25,118.26,11.72,8.62,2,,,
23.25,118.3,11.76,8.62,2,,,
23.25,118.39,11.28,8.63,2,,,
23.25,118.41,11.7,8.63,2,,,
23.25,118.44,11.8,8.63,2,,,
23.25,118.44,11.74,8.63,2,,,
23.25,118.39,11.7,8.63,2,,,
23.25,118.15,11.68,8.63,2,,,
23.25,118.17,11.74,8.63,2,,,
23.25,118.15,11.73,8.63,2,,,
23.25,118.24,11.68,8.63,2,,,
23.25,118.22,11.7,8.63,2,,,
23.19,118.23,11.76,8.63,2,,,
23.25,118.23,11.76,8.63,2,,,
23.25,118.28,11.74,8.63,2,,,
23.25,117.26,11.72,8.63,2,,,
23.25,117.27,11.74,8.63,2,,,
23.25,117.36,11.74,8.63,2,,,
23.25,117.35,11.76,8.63,2,,,
23.25,116.39,11.68,8.64,2,,,
23.25,116.35,11.74,8.64,2,,,
23.25,116.46,11.13,8.64,2,,,
23.25,116.46,11.73,8.64,2,,,
23.25,116.46,11.65,8.64,2,,,
23.25,116.39,11.63,8.64,2,,,
23.25,116.46,11.74,8.64,2,,,
23.25,116.32,11.72,8.64,2,,,
23.19,114.96,11.7,8.64,2,,,
23.19,114.96,11.7,8.64,2,,,
23.19,115.15,11.73,8.64,2,,,
23.19,115.2,11.76,8.64,2,,,
23.25,115.16,11.76,8.64,2,,,
23.25,115.25,10.95,8.64,2,,,
23.19,115.57,11.74,8.63,2,,,
23.25,114.15,11.68,8.64,2,,,
23.25,114.52,11.76,8.63,2,,,
23.25,115.44,11.68,8.64,2,,,
23.25,115.61,11.72,8.64,2,,,
23.25,115.67,11.73,8.64,2,,,
23.19,115.69,11.63,8.64,2,,,
23.19,115.59,11.61,8.64,2,,,
23.19,115.6,11.73,8.63,2,,,
23.25,115.59,11.63,8.63,2,,,
23.25,115.71,11.73,8.63,2,,,
23.19,116.96,11.76,8.63,2,,,
23.25,117.99,11.68,8.63,2,,,
23.25,117.92,11.73,8.63,2,,,
23.25,117.89,11.74,8.63,2,,,
23.25,117.89,11.73,8.63,2,,,
23.25,117.84,12.4,8.63,2,,,
23.25,117.94,11.76,8.64,2,,,
23.25,117.79,11.68,8.64,2,,,
23.25,117.71,11.76,8.65,2,,,
23.25,117.62,11.67,8.65,2,,,
23.25,117.96,11.74,8.65,2,,,
23.25,117.95,11.72,8.65,2,,,
23.25,117.98,11.73,8.65,2,,,
23.25,117.94,11.73,8.65,2,,,
23.25,117.98,11.73,8.65,2,,,
23.25,117.97,11.72,8.65,2,,,
23.25,117.36,11.73,8.65,2,,,
23.25,116.78,11.74,8.64,2,,,
23.25,116.66,11.68,8.64,2,,,
23.25,116.24,11.73,8.64,2,,,
23.19,117.56,11.65,8.64,2,,,
23.25,117.23,11.65,8.64,2,,,
23.25,116.33,11.09,8.64,2,,,
23.25,116.4,11.65,8.64,2,,,
23.25,116.46,12.26,8.63,2,,,
23.25,116.46,12.26,8.63,2,,,
23.25,117.26,11.76,8.63,2,,,
23.25,117.16,11.76,8.64,2,,,
23.25,117.11,11.74,8.64,2,,,
23.25,116.93,11.7,8.65,2,,,
23.25,115.61,11.72,8.65,2,,,
23.25,115.53,11.73,8.65,2,,,
23.25,115.6,10.06,8.65,2,,,
23.25,115.55,11.76,8.64,2,,,
23.25,115.5,11.76,8.64,2,,,
23.25,115.5,11.58,8.64,2,,,
23.25,115.44,11.76,8.64,2,,,
23.25,115.47,11.68,8.64,2,,,
23.25,115.51,11.67,8.64,2,,,
23.25,115.45,11.65,8.64,2,,,
23.19,115.15,11.73,8.63,2,,,
23.19,115.16,11.67,8.63,2,,,
23.19,115.05,11.74,8.62,2,,,
23.19,115.11,11.73,8.63,2,,,
23.19,115.11,11.7,8.63,2,,,
23.19,115.11,11.73,8.63,2,,,
23.25,115.59,11.68,8.62,2,,,
23.25,114.63,11.73,8.61,2,,,
23.25,114.65,11.58,8.61,2,,,
23.25,114.6,11.61,8.6,2,,,
23.19,114.62,11.72,8.61,2,,,
23.25,114.63,11.68,8.61,2,,,
23.19,114.6,11.59,8.61,2,,,
23.25,114.62,12.07,8.61,2,,,
23.19,113.83,11.73,8.61,2,,,
23.19,113.8,11.74,8.61,2,,,
23.25,112.95,11.67,8.61,2,,,
23.19,113.06,11.63,8.61,2,,,
23.19,113.12,11.72,8.61,2,,,
23.19,113.21,10.66,8.61,2,,,
23.19,113.23,11.52,8.61,2,,,
23.19,112.97,11.68,8.61,2,,,
23.12,112.97,11.28,8.61,2,,,
23.19,112.99,11.7,8.61,2,,,
23.19,113,11.76,8.61,2,,,
23.19,112.95,11.73,8.61,2,,,
23.19,112.83,11.73,8.61,2,,,
23.19,112.91,11.67,8.61,2,,,
23.19,112.78,11.63,8.61,2,,,
23.19,112.82,11.09,8.61,2,,,
23.19,112.8,13.15,8.61,2,,,
23.19,112.11,11.73,8.61,2,,,
23.19,112.15,11.76,8.61,2,,,
23.19,112.07,11.63,8.61,2,,,
23.25,112.08,11.73,8.62,2,,,
23.19,112.11,11.76,8.62,2,,,
23.19,112.18,11.68,8.62,2,,,
23.19,113.76,11.7,8.62,2,,,
23.19,113.77,11.72,8.62,2,,,
23.19,113.79,11.67,8.62,2,,,
23.19,113.83,11.74,8.61,2,,,
23.19,113.8,11.68,8.61,2,,,
23.19,114.26,11.73,8.62,2,,,
23.25,114.17,11.68,8.61,2,,,
23.19,114.9,11.73,8.61,2,,,
23.25,114.89,11.67,8.61,2,,,
23.19,114.9,11.73,8.61,2,,,
23.19,114.88,10.83,8.61,2,,,
23.19,114.93,12.93,8.61,2,,,
23.25,114.9,11.05,8.61,2,,,
23.19,114.9,11.68,8.61,2,,,
23.25,115.15,11.31,8.61,2,,,
23.19,115.76,11.74,8.61,2,,,
23.19,115.7,11.76,8.61,2,,,
23.25,115.73,11.7,8.61,2,,,
23.19,115.8,11.73,8.61,2,,,
23.25,115.86,10.56,8.61,2,,,
23.19,115.82,11.7,8.61,2,,,
23.19,115.94,11.67,8.61,2,,,
23.19,115.95,11.51,8.61,2,,,
23.25,116.2,11.72,8.61,2,,,
23.19,116.91,11.72,8.61,2,,,
23.25,116.93,11.72,8.61,2,,,
23.19,116.96,11.68,8.62,2,,,
23.19,116.95,11.76,8.61,2,,,
23.25,116.86,11.72,8.62,2,,,
23.19,116.83,11.61,8.62,2,,,
23.19,116.64,11.2,8.61,2,,,
23.19,116.6,11.7,8.61,2,,,
23.19,116.73,11.68,8.61,2,,,
23.19,116.83,11.67,8.61,2,,,
23.19,116.79,11.63,8.61,2,,,
23.19,116.25,11.73,8.61,2,,,
23.19,116.21,11.61,8.61,2,,,
23.25,116.15,11.77,8.61,2,,,
23.25,116.19,11.74,8.61,2,,,
23.19,116.23,11.73,8.61,2,,,
23.19,116.21,11.67,8.61,2,,,
23.19,116.11,11.72,8.61,2,,,
23.19,117.3,11.7,8.61,2,,,
23.19,117.65,11.67,8.61,2,,,
23.19,117.73,11.65,8.61,2,,,
23.19,117.08,11.73,8.61,2,,,
23.19,116.22,12.75,8.61,2,,,
23.19,116.23,11.7,8.61,2,,,
23.19,116.11,12.27,8.61,2,,,
23.19,116.12,11.72,8.61,2,,,
23.19,116.13,12.55,8.61,2,,,
23.19,116.16,12.22,8.61,2,,,
23.19,116.17,11.68,8.61,2,,,
23.19,116.03,11.68,8.61,2,,,
23.19,115.96,11.72,8.61,2,,,
23.19,116.07,11.72,8.61,2,,,
23.19,116.06,11.38,8.61,2,,,
23.19,116.09,11.68,8.61,2,,,
23.19,116.09,11.7,8.61,2,,,
23.19,116.14,11.67,8.61,2,,,
23.19,116.26,11.67,8.61,2,,,
23.19,116.26,11.67,8.61,2,,,
23.19,115.94,11.65,8.61,2,,,
23.19,116.36,11.63,8.61,2,,,
23.19,116.43,11.73,8.61,2,,,
23.19,116.55,11.65,8.61,2,,,
23.19,116.55,11.74,8.61,2,,,
23.19,116.59,11.73,8.61,2,,,
23.19,116.48,11.7,8.61,2,,,
23.19,116.48,11.68,8.61,2,,,
23.19,116.53,11.67,8.61,2,,,
23.19,116.56,11.67,8.61,2,,,
23.12,115.31,11.68,8.61,2,,,
23.19,114.93,11.72,8.61,2,,,
23.19,114.91,11.72,8.61,2,,,
23.12,114.91,11.68,8.61,2,,,
23.19,115.76,10.34,8.61,2,,,
23.12,115.74,11.7,8.61,2,,,
23.12,115.84,11.76,8.61,2,,,
23.12,115.92,11.68,8.6,2,,,
23.12,116.53,11.65,8.6,2,,,
23.12,115.87,11.74,8.61,2,,,
23.12,115.84,11.68,8.62,2,,,
23.19,115.78,11.68,8.61,2,,,
23.12,115.85,11.72,8.61,2,,,
23.19,115.82,11.01,8.61,2,,,
23.19,115.9,10.65,8.61,2,,,
23.19,115.87,12.82,8.61,2,,,
23.19,115.91,10.97,8.61,2,,,
23.19,117.1,11.61,8.62,2,,,
23.19,116.9,11.68,8.62,2,,,
23.19,116.75,11.68,8.62,2,,,
23.12,116.92,11.76,8.62,2,,,
23.12,116.37,11.56,8.61,2,,,
23.12,116.28,11.63,8.62,2,,,
23.12,116.18,11.74,8.61,2,,,
23.12,116.22,11.72,8.6,2,,,
23.12,116.19,11.84,8.6,2,,,
23.12,116.35,11.72,8.6,2,,,
23.19,116.54,11.68,8.6,2,,,
23.19,116.53,11.73,8.6,2,,,
23.19,116.85,11.68,8.6,2,,,
23.19,116.86,11.61,8.6,2,,,
23.19,116.85,11.73,8.6,2,,,
23.12,116.89,11.68,8.6,2,,,
23.12,116.75,11.68,8.59,2,,,
23.12,116.78,11.68,8.6,2,,,
23.12,116.75,11.76,8.59,2,,,
23.12,116.75,11.61,8.59,2,,,
23.19,116.67,11.72,8.58,2,,,
23.12,116.06,11.67,8.59,2,,,
23.12,116.7,11.67,8.59,2,,,
23.19,116.73,11.63,8.58,2,,,
23.19,116.68,11.72,8.58,2,,,
23.19,116.61,10.45,8.58,2,,,
23.19,116.53,12.49,8.58,2,,,
23.19,116.47,11.72,8.58,2,,,
23.12,115.66,11.68,8.59,2,,,
23.12,115.92,11.73,8.59,2,,,
23.19,114.3,11.72,8.59,2,,,
23.12,114.54,11.67,8.59,2,,,
23.19,114.71,11.74,8.59,2,,,
23.19,114.76,12.06,8.59,2,,,
23.19,114.67,12.69,8.58,2,,,
23.19,114.66,11.7,8.58,2,,,
23.12,114.69,11.73,8.58,2,,,
23.19,114.67,12.15,8.59,2,,,
23.19,114.7,11.7,8.59,2,,,
23.19,115.39,11.67,8.59,2,,,
23.12,115.2,11.65,8.59,2,,,
23.19,115.13,11.73,8.58,2,,,
23.19,114.76,11.68,8.58,2,,,
23.12,114.81,11.61,8.58,2,,,
23.12,114.81,11.46,8.58,2,,,
23.12,114.72,11.73,8.58,2,,,
23.12,114.88,10.26,8.58,2,,,
23.12,114.93,11.68,8.58,2,,,
23.12,114.84,11.73,8.58,2,,,
23.12,114.73,11.47,8.58,2,,,
23.12,114.73,11.67,8.59,2,,,
23.19,114.69,11.73,8.59,2,,,
23.12,114.63,11.7,8.59,2,,,
23.12,114.68,11.64,8.59,2,,,
23.12,114.69,11.67,8.59,2,,,
23.12,114.65,11.67,8.6,2,,,
23.12,114.6,11.68,8.6,2,,,
23.12,114.57,11.73,8.6,2,,,
23.12,115.31,11.61,8.6,2,,,
23.12,115.02,11.68,8.61,2,,,
23.12,115.38,11.74,8.61,2,,,
23.12,115.36,11.72,8.61,2,,,
23.19,115.36,11.63,8.61,2,,,
23.12,115.44,11.8,8.61,2,,,
23.12,115.52,11.67,8.61,2,,,
23.12,115.6,11.68,8.61,2,,,
23.12,115.6,11.73,8.61,2,,,
23.19,115.77,11.68,8.6,2,,,
23.12,115.7,11.63,8.6,2,,,
23.12,114.21,11.72,8.6,2,,,
23.12,114.16,11.64,8.6,2,,,
23.12,115.25,12.94,8.6,2,,,
23.12,115.36,11.74,8.6,2,,,
23.12,115.38,11.46,8.6,2,,,
23.12,115.37,12.34,8.6,2,,,
23.12,115.34,11.72,8.6,2,,,
23.12,115.33,11.59,8.6,2,,,
23.12,115.36,11.72,8.6,2,,,
23.12,115.51,11.68,8.59,2,,,
23.12,115.53,11.7,8.59,2,,,
23.12,115.53,11.73,8.59,2,,,
23.12,114.86,11.53,8.59,2,,,
23.12,114.49,11.67,8.59,2,,,
23.12,115.33,11.67,8.59,2,,,
23.12,115.39,11.74,8.59,2,,,
23.12,115.42,11.72,8.59,2,,,
23.06,116.64,13.17,8.59,2,,,
23.12,116.73,11.65,8.59,2,,,
23.12,116.77,11.67,8.59,2,,,
23.12,116.74,11.68,8.59,2,,,
23.19,116.75,11.68,8.59,2,,,
23.12,116.5,11.63,8.59,2,,,
23.12,116.45,12.81,8.59,2,,,
23.12,116.25,11.73,8.58,2,,,
23.12,116.23,11.63,8.59,2,,,
23.19,116.16,11.65,8.58,2,,,
23.12,116.17,11.67,8.58,2,,,
23.06,116.05,11.72,8.58,2,,,
23.12,116.16,11.67,8.57,2,,,
23.12,116.83,11.67,8.57,2,,,
23.12,116.81,11.73,8.57,2,,,
23.12,115.71,11.7,8.57,2,,,
23.12,115.65,11.38,8.57,2,,,
23.12,114.91,11.73,8.57,2,,,
23.12,114.91,11.68,8.56,2,,,
23.12,114.93,11.73,8.57,2,,,
23.12,114.87,11.63,8.57,2,,,
23.12,114.77,11.84,8.57,2,,,
23.12,114.72,11.73,8.57,2,,,
23.12,114.75,10.38,8.56,2,,,
23.19,114.77,11.68,8.56,2,,,
23.12,115.41,11.02,8.56,2,,,
23.12,115.81,9.76,8.57,2,,,
23.12,114.87,11.72,8.57,2,,,
23.12,114.86,11.59,8.56,2,,,
23.12,116.93,11.65,8.56,2,,,
23.12,115.74,11.73,8.56,2,,,
23.12,115.63,11.68,8.56,2,,,
23.12,115.63,11.47,8.56,2,,,
23.12,115.63,11.59,8.56,2,,,
23.19,115.64,11.37,8.56,2,,,
23.12,115.86,11.72,8.56,2,,,
23.12,114.93,11.38,8.56,2,,,
23.12,115.05,11.68,8.56,2,,,
23.12,115.04,11.63,8.57,2,,,
23.12,114.34,11.68,8.56,2,,,
23.12,114.33,11.72,8.56,2,,,
23.12,114.29,11.67,8.56,2,,,
23.12,114.24,11.67,8.56,2,,,
23.12,114.4,10.32,8.56,2,,,
23.12,114.49,12.16,8.56,2,,,
23.12,114.52,11.7,8.56,2,,,
23.19,114.23,11.65,8.56,2,,,
23.12,114.96,11.65,8.56,2,,,
23.12,114.91,11.73,8.56,2,,,
23.12,114.97,11.73,8.56,2,,,
23.19,114.99,10.64,8.56,2,,,
23.12,114.48,11.43,8.56,2,,,
23.12,114.51,11.67,8.56,2,,,
23.12,115.12,11.76,8.56,2,,,
23.12,115.06,11.68,8.56,2,,,
23.12,115.04,11.68,8.57,2,,,
23.12,115.07,11.55,8.57,2,,,
23.12,115.05,11.7,8.57,2,,,
23.12,114.98,11.65,8.57,2,,,
23.12,112.87,11.68,8.57,2,,,
23.12,112.87,11.67,8.57,2,,,
23.12,112.93,12.81,8.57,2,,,
23.12,112.89,12.73,8.57,2,,,
23.12,112.74,11.65,8.57,2,,,
23.12,112.24,11.47,8.57,2,,,
23.12,112.22,11.67,8.57,2,,,
23.12,113.15,11.72,8.57,2,,,
23.12,113.16,11.68,8.57,2,,,
23.12,113.24,11.63,8.57,2,,,
23.12,113.89,11.2,8.57,2,,,
23.12,113.88,11.67,8.57,2,,,
23.12,113.85,11.61,8.57,2,,,
23.12,113.8,11.7,8.57,2,,,
23.12,113.7,11.63,8.57,2,,,
23.12,113.67,11.65,8.58,2,,,
23.12,113.77,12.15,8.58,2,,,
23.12,113.99,11.68,8.57,2,,,
23.12,113.91,10.95,8.57,2,,,
23.12,113.97,11.67,8.57,2,,,
23.12,113.88,10.8,8.57,2,,,
23.12,113.89,11.65,8.57,2,,,
23.12,114.43,11.63,8.58,2,,,
23.12,113.65,11.68,8.58,2,,,
23.12,113.03,11.67,8.57,2,,,
23.12,113.03,11.74,8.58,2,,,
23.12,113.15,11.7,8.58,2,,,
23.12,113.11,11.68,8.58,2,,,
23.12,113.17,11.65,8.58,2,,,
23.12,113.2,11.67,8.58,2,,,
23.12,113.2,11.51,8.58,2,,,
23.12,113.23,11.73,8.58,2,,,
23.12,112.66,11.63,8.58,2,,,
23.12,113.16,11.72,8.58,2,,,
23.12,113.06,11.68,8.58,2,,,
23.12,113.5,11.32,8.58,2,,,
23.12,113.52,11.7,8.58,2,,,
23.12,113.57,11.43,8.58,2,,,
23.12,113.51,12.57,8.58,2,,,
23.12,113.45,11.86,8.58,2,,,
23.12,113.5,11.67,8.58,2,,,
23.12,113.52,11.72,8.58,2,,,
23.12,113.52,11.63,8.57,2,,,
23.12,113.72,11.7,8.57,2,,,
23.12,113.69,11.72,8.57,2,,,
23.12,113.61,11.63,8.58,2,,,
23.12,113.58,11.64,8.57,2,,,
